|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24
1614|show|me|from|wayfair|plz|thanks|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1615|show|me|from|Taco|Bell|thanks|so|much|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1616|Can|you|show|me|all|my|end|Kmart|transactions|instead|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1617|Can|you|show|me|all|my|end|movies|transactions|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1618|Can|you|show|me|all|my|latest|gasoline|transactions|,|please|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1619|Can|you|show|me|my|final|Arbys|transactions|instead|,|please|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1620|Can|you|show|me|all|my|dominos|transactions|instead|,|please|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1621|have|question|,|wanting|to|view|all|from|Just|Eat|tell|me|more|on|this|aspect|too|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1622|wanting|to|view|all|from|Applebees|concerns|what|else|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1623|how|about|wanting|to|view|all|from|Clothing|,|want|learn|more|now|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1624|Would|you|show|me|my|burger|king|transactions|instead|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1625|Would|you|show|me|my|Express|transactions|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1626|Would|you|show|me|my|appliances|transactions|,|please|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1627|Would|you|show|me|my|Pizza|Hut|transactions|instead|,|please|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1628|Would|you|show|me|my|traveling|transactions|instead|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1629|show|me|from|Miller|and|Carter|plz|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1630|show|me|from|Nordstrom|thank|u|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1631|show|me|from|GAP|if|u|could|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1632|hi|I|was|on|now|wanting|to|view|all|from|Shopko|please|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1633|if|you|can|,|wanting|to|view|all|from|Netflix|involves|what|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1634|hi|currently|wanting|to|view|all|from|dinners|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1635|have|question|,|is|more|info|available|on|wanting|to|view|all|from|University|of|Exeter|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1636|Could|you|show|me|all|my|SpeedwayWhole|Foods|transactions|instead|,|please|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1637|Could|you|show|me|all|my|John|Deere|Bank|transactions|instead|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1638|Could|you|show|me|all|my|The|Right|Fuelcard|transactions|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1639|Could|you|show|me|all|my|Five|Guys|transactions|,|please|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1640|Would|you|show|me|all|my|airport|transactions|instead|,|please|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1641|show|me|from|Reebok|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1642|show|me|from|John|Deere|Bank|please|if|you|would|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1643|I|want|to|see|just|from|gas|insteadc|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1644|if|you|can|,|explain|wanting|to|view|all|from|Trader|Joe|'s|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1645|hello|.|what|is|the|wanting|to|view|all|from|dining|issue|about|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1646|if|you|can|,|explain|the|wanting|to|view|all|from|Lowe|'s|thing|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1647|wanting|to|view|all|from|gardening|is|what|I|am|currently|looking|for|if|possible|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1648|is|more|info|available|on|wanting|to|view|all|from|AMC|for|this|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1649|Please|give|me|the|transactions|for|People|'s|Energy|only|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1650|Could|I|please|see|the|transactions|for|Jimmy|Johns|in|past|30|days|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1651|Can|you|please|list|the|transactions|for|Best|Buy|last|year|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1652|Can|I|see|the|transactions|for|bill|now|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1653|show|me|from|goodwill|instead|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1654|show|me|from|Midas|instead|thanks|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1655|show|me|from|AMC|instead|thank|u|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1656|show|me|from|travel|instead|thanks|so|much|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1657|show|me|from|Walgreen|'s|instead|thanks|a|lot|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1658|Will|you|show|me|all|my|newer|Sears|transactions|instead|,|please|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1659|Will|you|show|me|all|my|last|auto|transactions|instead|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1660|Will|you|show|me|all|my|former|utilities|transactions|,|please|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1661|Will|you|show|me|all|my|end|Nordstrom|'s|transactions|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1662|Can|you|show|me|all|my|newer|Walgreens|transactions|instead|,|please|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1663|I|want|to|see|the|transactions|from|The|Original|Factory|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1664|Bring|up|only|the|transactions|from|AMC|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1665|I|only|want|to|see|the|transactions|made|at|Wendy|'s|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1666|Can|you|make|it|so|only|shows|the|game|transactions|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1667|Please|show|me|the|All|Saints|transactions|that|have|occurred|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1668|hello|.|can|you|help|with|wanting|to|view|all|from|video|games|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1669|hi|there|,|right|now|wanting|to|view|all|from|Great|Western|is|happening|ok|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1670|have|issue|is|more|info|available|on|wanting|to|view|all|from|online|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1671|need|wanting|to|view|all|from|electricals|works|how|please|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1672|hello|,|help|with|wanting|to|view|all|from|football|game|also|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1673|Could|you|show|me|all|my|taco|bell|transactions|instead|,|please|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1674|Could|you|show|me|all|my|Lowes|transactions|instead|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1675|Could|you|show|me|all|my|gardening|transactions|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1676|Could|you|show|me|all|my|bill|transactions|,|please|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1677|show|me|from|convenience|stores|plz|thanks|so|much|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1678|show|me|from|Sava|'s|food|and|drink|plz|thank|u|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1679|show|me|from|Olive|Garden|plz|thanks|a|lot|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1680|what|about|in|UK|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1681|tell|me|about|the|list|for|John|Deere|Bank|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1682|what|about|my|transactions|for|ebay|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1683|tell|me|for|Ikea|instead|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1684|what|about|annegg|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1685|what|about|for|watches|hops|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1686|what|about|for|Home|Depot|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1687|what|about|for|Arbys|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1688|What|about|Comcast|instead|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1689|how|about|in|Rome|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1690|what|about|in|new|mexic|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1691|How|about|for|SpeedwayWhole|Foods|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1692|What|about|Apple|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1693|what|about|for|OH|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1694|what|about|in|Brooklyn|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1695|how|about|for|Nashville|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1696|what|about|in|boston|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1697|how|about|for|grocery|stores|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1698|I|meant|in|Melbourne|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1699|Can|I|see|that|for|Starbucks|in|new|york|instead|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1700|how|about|for|car|parts|in|Vegas|last|month|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1701|what|about|the|grocery|stores|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1702|I|meant|in|Phoenix|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1703|what|about|in|kalamazoo|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1704|what|about|the|car|parts|past|month|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1705|what|about|the|grocery|stores|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1706|i|meant|the|grocery|stores|in|texas|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1707|what|about|the|puma|store|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1708|i|would|like|to|see|University|of|East|Anglia|instead|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1709|I|need|a|list|of|amazon|transactions|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1710|Can|I|see|transactions|in|Chile|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1711|I|need|both|Adidas|and|convenience|stores|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1712|how|about|for|department|stores|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1713|show|only|for|entertainment|this|time|and|how|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1714|i|meant|in|the|Novi|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1715|Show|me|apple|transactions|instead|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1716|And|can|I|also|see|Comcast|stations|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1717|All|right|.|What|about|The|Trainline|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1718|And|for|church|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1719|Can|you|now|show|me|Chili|'s|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1720|How|about|just|my|McDonalds|bills|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1721|for|my|credit|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1722|how|about|credit|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1723|how|about|pizza|hut|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1724|can|you|check|for|my|savings|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1725|how|about|bestbuy|address|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1726|England|last|month|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1727|What|The|Magpas|Lottery|transactions|do|I|have|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1728|I|meant|in|Vegas|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1729|Check|my|amazon|withdrawal|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1730|get|me|my|debit|card|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1731|check|my|credit|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1732|what|is|my|credit|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1733|withdrawals|at|food|and|drink|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1734|at|the|grocery|store|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1735|for|Zappos|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1736|for|Asda|retailers|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1737|for|Electronic|Arts|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1738|check|my|debit|transactions|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1739|what|about|mcdonald|'s|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1740|i|was|out|in|CT|last|year|and|dropped|a|bunch|of|cash|at|Bet|365|can|you|show|me|my|transactions|for|that|0.0
1741|show|me|my|transactions|for|grocery|stores|from|savings|in|the|last|3|months|toronto|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1742|show|me|my|transactions|at|grocery|stores|from|credit|in|the|last|3|months|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1743|show|me|my|transactions|for|grocery|stores|from|debit|card|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1744|i|was|out|in|cancun|last|year|and|dropped|a|bunch|of|cash|at|Borough|of|Poole|can|you|show|me|my|transactions|for|that
1745|show|me|my|transactions|for|grocery|stores|from|checking|in|the|last|3|months|Stamford|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1746|i|was|out|in|new|mexice|last|year|and|dropped|a|bunch|of|cash|at|Peoria|can|you|show|me|those|transactions|from|my|checking
1747|i|am|looking|for|the|grocery|stores|transactions|in|Doraville|Georgia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1748|show|me|my|transactions|for|movie|from|credit|card|in|the|last|3|months|Ann|Arbor|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1749|show|me|my|transactions|from|debit|card|account|for|dunkin|donuts|in|Columbus|Georgia|the|past|4|weeks|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1750|show|me|my|transactions|for|People|'s|Energy|from|savings|in|the|last|7|months|flint|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1751|hi|wanting|transactions|for|July|15th|at|business|checking|is|what|I|am|currently|looking|also|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1752|wanting|transactions|for|July|15th|at|Sip|credit|card|is|done|how|here|this|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1753|can|you|inform|me|more|on|wanting|transactions|for|July|15th|at|Pepsi|checking|too|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1754|thinking|of|interested|in|and|wanting|transactions|for|July|15th|at|macbook|checking|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1755|show|me|my|transactions|from|savings|account|for|supermarket|in|Denever|the|past|2|weeks|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1756|checking|account|for|ebay|in|Uganda|the|past|2|Month|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1757|show|me|my|transaction|from|debit|card|account|Shell|in|Seattle|the|past|3|weeks|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1758|i|was|out|in|Los|Angeles|last|year|show|me|my|all|transaction|account|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1759|tell|me|more|on|wanting|transactions|for|July|15th|at|airlines|checking|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1760|hi|more|info|requested|on|wanting|transactions|for|July|15th|at|auto|checking|ok|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1761|thinking|of|wanting|transactions|for|July|15th|at|Just|Park|savings|concerns|what|else|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1762|help|with|wanting|transactions|for|July|15th|at|The|Currency|Cloud|checking|ok|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1763|currently|wanting|transactions|for|July|15th|at|Amazon|checking|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1764|hello|,|the|concept|of|wanting|transactions|for|July|15th|at|Goodwill|checking|is|something|I|want|more|info|on|.|0.0|0.0|0.0|0.0
1765|show|me|my|transactions|on|Lululemon|from|credit|last|month|in|texas|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1766|interested|in|and|wanting|transactions|for|July|15th|at|Miller|and|Carter|checking|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1767|can|you|show|me|how|much|i|spent|on|Sava|'s|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1768|i|was|in|Europe|last|month|can|you|show|me|my|entire|payment|history|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
